id,titulo,url_pdf,caminho_local,status_download
1076,ECULIZUMABE / SÍNDROME HEMOLÍTICO-URÊMICA ATÍPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1076.pdf,output/df_tjdft/pdfs/1076.pdf,sucesso
1077,ENZALUTAMIDA/ CÂNCER DE PRÓSTATA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1077.pdf,output/df_tjdft/pdfs/1077.pdf,sucesso
1078,RUXOLITINIBE / MIELOFIBROSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1078.pdf,output/df_tjdft/pdfs/1078.pdf,sucesso
1079,DEPAKOTE SPRINKLE®/ EPILEPSIA FOCAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1079.pdf,output/df_tjdft/pdfs/1079.pdf,sucesso
1080,MICOFENOLATO DE MOFETILA / LÚPUS  ERITEMATOSO SISTÊMICO COM ENVOLVIMENTO RENAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1080.pdf,output/df_tjdft/pdfs/1080.pdf,sucesso
1081,PALMITATO DE PALIPERIDONA/ESQUIZOFRENIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1081.pdf,output/df_tjdft/pdfs/1081.pdf,sucesso
1082,NINTEDANIBE / DOENÇA PULMONAR FIBROSANTE (SEM PADRÃO TÍPICO DE PNEUMONIA INTERSTICIAL USUAL NA TOMOGRAFIA DE TÓRAX E SEM CONFIRMAÇÃO DE FENÓTIPO PROGRESSIVO),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1082.pdf,output/df_tjdft/pdfs/1082.pdf,sucesso
1083,PALMITATO DE PALIPERIDONA/ESQUIZOFRENIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1083.pdf,output/df_tjdft/pdfs/1083.pdf,sucesso
1084,RIVASTIGMINA/ DOENÇA DE PARKINSON,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1084.pdf,output/df_tjdft/pdfs/1084.pdf,sucesso
1085,AZACITIDINA / SÍNDROME MIELODISPLÁSICA DE ALTO RISCO DO TIPO AREB-1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1085.pdf,output/df_tjdft/pdfs/1085.pdf,sucesso
1086,GIVOSIRANA / PORFIRIA HEPÁTICA AGUDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1086.pdf,output/df_tjdft/pdfs/1086.pdf,sucesso
1087,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI)/ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1087.pdf,output/df_tjdft/pdfs/1087.pdf,sucesso
1088,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI) / ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1088.pdf,output/df_tjdft/pdfs/1088.pdf,sucesso
1089,IMUNOGLOBULINA HUMANA/ MIASTENIA GRAVIS (SÍNDROME MIASTÊNICA),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1089.pdf,output/df_tjdft/pdfs/1089.pdf,sucesso
1091,NINTEDANIBE OU PIRFENIDONA / FIBROSE PULMONAR IDIOPÁTICA COM CVF DE 68%,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1091.pdf,output/df_tjdft/pdfs/1091.pdf,sucesso
1092,RISDIPLAM (EVRYSDI®) / ATROFIA MUSCULAR ESPINHAL TIPO 2,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1092.pdf,output/df_tjdft/pdfs/1092.pdf,sucesso
1093,COLESTIRAMINA / DIARREIA CRÔNICA APÓS COMPLICAÇÕES DE TRATAMENTO DE CÂNCER DE RETO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1093.pdf,output/df_tjdft/pdfs/1093.pdf,sucesso
1094,BORTEZOMIBE / MIELOMA MÚLTIPLO REFRATÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1094.pdf,output/df_tjdft/pdfs/1094.pdf,sucesso
1095,DEMANDA RITUXIMABE / PÊNFIGO VULGAR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1095.pdf,output/df_tjdft/pdfs/1095.pdf,sucesso
1096,GOSSERRELINA/LEIOMIOMA DE ÚTERO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1096.pdf,output/df_tjdft/pdfs/1096.pdf,sucesso
1097,SOMATROPINA / PANHIPOPITUITARISMO SECUNDÁRIO A RESSECÇÃO CIRÚRGICA DE MACROADENOMA HIPOFISÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1097.pdf,output/df_tjdft/pdfs/1097.pdf,sucesso
1098,PERTUZUMABE / CÂNCER DE MAMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1098.pdf,output/df_tjdft/pdfs/1098.pdf,sucesso
1099,DEPRESSÃO RECORRENTE/ CITALOPRAM,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1099.pdf,output/df_tjdft/pdfs/1099.pdf,sucesso
1100,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1100.pdf,output/df_tjdft/pdfs/1100.pdf,sucesso
1101,VORICONAZOL / TRATAMENTO E PREVENÇÃO SECUNDÁRIA DE INFECÇÃO FÚNGICA INVASIVA (ASPERGILOSE PULMONAR) EM PACIENTE COM LEUCEMIA LINFOIDE AGUDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1101.pdf,output/df_tjdft/pdfs/1101.pdf,sucesso
1102,NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1102.pdf,output/df_tjdft/pdfs/1102.pdf,sucesso
1103,MICOFENOLATO DE MOFETILA / ESCLEROSE SISTÊMICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1103.pdf,output/df_tjdft/pdfs/1103.pdf,sucesso
1104,CEMIPLIMABE / CARCINOMA EPIDERMÓIDE DE PELE INVASIVO LOCALMENTE AVANÇADO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1104.pdf,output/df_tjdft/pdfs/1104.pdf,sucesso
1105,NIVOLUMABE (OPTIVO)®/LINFOMA DE HODGKIN REFRATÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1105.pdf,output/df_tjdft/pdfs/1105.pdf,sucesso
1106,VÍDEO ELETROENCEFALOGRAMA e POLISSONOGRAFIA NOTURNA BASAL/EPILEPSIA FOCAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1106.pdf,output/df_tjdft/pdfs/1106.pdf,sucesso
1109,MICOFENOLATO DE MOFETILA/ ESCLEROSE SISTÊMICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1109.pdf,output/df_tjdft/pdfs/1109.pdf,sucesso
1110,ICATIBANTO / ANGIOEDEMA HEREDITÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1110.pdf,output/df_tjdft/pdfs/1110.pdf,sucesso
1111,VENETOCLAX / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1111.pdf,output/df_tjdft/pdfs/1111.pdf,sucesso
1113,NVESTIGAÇÃO DIAGNÓSTICA DE ESCLEROSE SISTÊMICA EM PACIENTE COM ESCLERODERMIA LOCALIZADA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1113.pdf,output/df_tjdft/pdfs/1113.pdf,sucesso
1115,PEMBROLIZUMABE / MELANOMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1115.pdf,output/df_tjdft/pdfs/1115.pdf,sucesso
1117,DUPILUMABE (DUPIXENT)/ RINOSSINUSITE CRÔNICA COM POLIPOSE NASAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1117.pdf,output/df_tjdft/pdfs/1117.pdf,sucesso
1118,OXIGENIOTERAPIA HIPERBÁRICA (OHB)/ PÉ DIABÉTICO   AVASTIM (BEVACIZUMABE) / RETINOPATIA DIABÉTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1118.pdf,output/df_tjdft/pdfs/1118.pdf,sucesso
1119,DEFERIPRONE / TALASSEMIA MAJOR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1119.pdf,output/df_tjdft/pdfs/1119.pdf,sucesso
1120,DEFERIPRONE / TALASSEMIA MAJOR,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1120.pdf,output/df_tjdft/pdfs/1120.pdf,sucesso
1121,SISTEMA DE INFUSÃO CONTÍNUO DE INSULINA / DIABETES MELLITUS TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1121.pdf,output/df_tjdft/pdfs/1121.pdf,sucesso
1122,VACINA CONTRA HPV / CONDILOMA ACUMINADO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1122.pdf,output/df_tjdft/pdfs/1122.pdf,sucesso
1123,TRAMADOL/DOR CRÔNICA DE DIFÍCIL CONTROLE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1123.pdf,output/df_tjdft/pdfs/1123.pdf,sucesso
1124,NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1124.pdf,output/df_tjdft/pdfs/1124.pdf,sucesso
1125,IMPLANTE PERCUTÂNEO DE VÁLVULA AÓRTICA (TAVI) / ESTENOSE AÓRTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1125.pdf,output/df_tjdft/pdfs/1125.pdf,sucesso
1127,ACALABRUTINIBE /LINFOMA DE CÉLULAS DO MANTO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1127.pdf,output/df_tjdft/pdfs/1127.pdf,sucesso
1128,ILOPROST / HIPERTENSÃO ARTERIAL PULMONAR ASSOCIADA À DOENÇA REUMATOLÓGICA SISTÊMICA (LÚPUS ERITEMATOSO SISTÊMICO),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1128.pdf,output/df_tjdft/pdfs/1128.pdf,sucesso
1129,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA COM CVF > 50% DO PREDITO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1129.pdf,output/df_tjdft/pdfs/1129.pdf,sucesso
1130,RITUXIMABE / NEUROMIELITE ÓPTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1130.pdf,output/df_tjdft/pdfs/1130.pdf,sucesso
1132,AZTREONAM/OSTEOMIELITE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1132.pdf,output/df_tjdft/pdfs/1132.pdf,sucesso
1133,PSMA-177 LUTÉCIO/CÂNCER DE PRÓSTATA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1133.pdf,output/df_tjdft/pdfs/1133.pdf,sucesso
1134,"SULFATO DE GLICOSAMINA E CONDROITINA (ARTROLIVE®) / OSTEOARTROSE EM JOELHOS, TORNOZELOS",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1134.pdf,output/df_tjdft/pdfs/1134.pdf,sucesso
1135,VALGANCICLOVIR/PROFILAXIA PARA CITOMEGALOVIRUS PÓS TRANSPLANTE RENAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1135.pdf,output/df_tjdft/pdfs/1135.pdf,sucesso
1136,VÍDEO-ELETROENCEFALOGRAMA / EPILEPSIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1136.pdf,output/df_tjdft/pdfs/1136.pdf,sucesso
1137,GEFITINIBE / CÂNCER DE PULMÃO METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1137.pdf,output/df_tjdft/pdfs/1137.pdf,sucesso
1138,EVOLUCUMABE / Doença arterial coronariana e Dislipidemia,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1138.pdf,output/df_tjdft/pdfs/1138.pdf,sucesso
1139,PALBOCICLIBE / NEOPLASIA DE MAMA METASTÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1139.pdf,output/df_tjdft/pdfs/1139.pdf,sucesso
1140,IMPLANTE PERCUTÂNEO DE VÁLVULA AÓRTICA (TAVI) / ESTENOSE AÓRTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1140.pdf,output/df_tjdft/pdfs/1140.pdf,sucesso
1142,BELIMUMABE / LÚPUS ERITEMATOSO SISTÊMICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1142.pdf,output/df_tjdft/pdfs/1142.pdf,sucesso
1143,BORTEZOMIBE / MIELOMA MÚLTIPLO REFRATÁRIO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1143.pdf,output/df_tjdft/pdfs/1143.pdf,sucesso
1144,PONATINIBE/LEUCEMIA LINFOBLASTICA AGUDA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1144.pdf,output/df_tjdft/pdfs/1144.pdf,sucesso
1145,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI)/ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1145.pdf,output/df_tjdft/pdfs/1145.pdf,sucesso
1146,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI)/ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1146.pdf,output/df_tjdft/pdfs/1146.pdf,sucesso
1147,ICATIBANTO / ANGIOEDEMA HEREDITÁRIO TIPO III,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1147.pdf,output/df_tjdft/pdfs/1147.pdf,sucesso
1148,OSIMERTINIBE / CANCER DE PULMÃO METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1148.pdf,output/df_tjdft/pdfs/1148.pdf,sucesso
1149,LEUPRORRELINA OU TRIPTORRELINA / PUBERDADE PRECOCE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1149.pdf,output/df_tjdft/pdfs/1149.pdf,sucesso
1150,RADIOCIRURGIA/ NEOPLASIA MALIGNA DE CÓLON METASTÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1150.pdf,output/df_tjdft/pdfs/1150.pdf,sucesso
1151,HOMOCISTEÍNA E CITOMETRIA DE FLUXO / HEMOGLOBINÚRIA PAROXÍSTICA NOTURNA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1151.pdf,output/df_tjdft/pdfs/1151.pdf,sucesso
1153,DEMANDA IBRUTINIBE OU ACALABRUTINIBE / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1153.pdf,output/df_tjdft/pdfs/1153.pdf,sucesso
1154,ABEMACICLIBE / CÂNCER DE MAMA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1154.pdf,output/df_tjdft/pdfs/1154.pdf,sucesso
1155,DUPILUMABE /RINOSSINUSITE CRÔNICA COM POLIPOSE NASAL E ASMA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1155.pdf,output/df_tjdft/pdfs/1155.pdf,sucesso
1156,LIRAGLUTIDA / OBESIDADE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1156.pdf,output/df_tjdft/pdfs/1156.pdf,sucesso
1157,OCRELIZUMABE /ESCLEROSE MÚLTIPLA FORMA REMITENTE-RECORRENTE (SURTO-REMISSÃO),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1157.pdf,output/df_tjdft/pdfs/1157.pdf,sucesso
1158,ANÁLISE DE NEGATIVA DO PLANO DE SAÚDE EM AUTORIZAR O FORNECIMENTO DE PROTOCOLO QUIMIOTERÁPICO “OFF LABEL” PARA TRATAMENTO PALIATIVO DE CÂNCER DE VESÍCULA BILIAR METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1158.pdf,output/df_tjdft/pdfs/1158.pdf,sucesso
1159,AZACITIDINA / SÍNDROME MIELODISPLÁSICA DE RISCO INTERMEDIÁRIO COM DISPLASIAS MULTILINHAGEM,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1159.pdf,output/df_tjdft/pdfs/1159.pdf,sucesso
1160,BORTEZOMIBE / MIELOMA MÚLTIPLO REFRATÁRIO À TERAPIA DE 1ª LINHA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1160.pdf,output/df_tjdft/pdfs/1160.pdf,sucesso
1161,"OCRELIZUMABE / ESCLEROSE MÚLTIPLA REMITENTE-RECORRENTE SEM USO PRÉVIO DE MEDICAMENTOS MODIFICADORES DE CURSO DE DOENÇA DISPONIBILIZADOS PELO SUS, INCLUINDO O NATALIZUMABE E FINGOLIMODE",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1161.pdf,output/df_tjdft/pdfs/1161.pdf,sucesso
1162,CANABIDIOL / TRANSTORNO DE ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1162.pdf,output/df_tjdft/pdfs/1162.pdf,sucesso
1163,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI) / ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1163.pdf,output/df_tjdft/pdfs/1163.pdf,sucesso
1164,ZOLGENSMA (ONASEMNOGENE ABEPARVOVEC-XIOI) / ATROFIA MUSCULAR ESPINHAL TIPO 1,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1164.pdf,output/df_tjdft/pdfs/1164.pdf,sucesso
1165,HEMINA / PORFIRIA AGUDA INTERMITENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1165.pdf,output/df_tjdft/pdfs/1165.pdf,sucesso
1166,PSICOLOGIA ABA E MULTIPROFISSIONAL/ TRANSTORNO DE ESPECTRO AUTISTA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1166.pdf,output/df_tjdft/pdfs/1166.pdf,sucesso
1167,OXIGENOTERAPIA HIPERBÁRICA / PSEUDOARTROSE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1167.pdf,output/df_tjdft/pdfs/1167.pdf,sucesso
1168,DEMANDA OCRELIZUMABE /ESCLEROSE MÚLTIPLA FORMA REMITENTE-RECORRENTE (SURTO-REMISSÃO),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1168.pdf,output/df_tjdft/pdfs/1168.pdf,sucesso
1170,BORTEZOMIBE / MIELOMA MÚLTIPLO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1170.pdf,output/df_tjdft/pdfs/1170.pdf,sucesso
1171,"LENALIDOMIDA / MIELOMA MÚLTIPLO RECAÍDO PREVIAMENTE TRATADO COM TALIDOMIDA, CICLOFOSFAMIDA, BORTEZOMIBE E TRANSPLANTE DE MEDULA ÓSSEA AUTÓLOGO",https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1171.pdf,output/df_tjdft/pdfs/1171.pdf,sucesso
1172,DOXORRUBICINA LIPOSSOMAL PEGUILADA / CÂNCER DE OVÁRIO MESTASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1172.pdf,output/df_tjdft/pdfs/1172.pdf,sucesso
1173,BORTEZOMIBE / MIELOMA MÚLTIPLO REFRATÁRIO À TERAPIA DE 1ª LINHA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1173.pdf,output/df_tjdft/pdfs/1173.pdf,sucesso
1174,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1174.pdf,output/df_tjdft/pdfs/1174.pdf,sucesso
1175,PLERIXAFOR / SÍNDROME POEMS,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1175.pdf,output/df_tjdft/pdfs/1175.pdf,sucesso
1176,SOMATOTROPINA / PEQUENO PARA IDADE GESTACIONAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1176.pdf,output/df_tjdft/pdfs/1176.pdf,sucesso
1177,NEOFORTE® / ALERGIA A PROTEÍNA DO LEITE DE VACA COM RISCO NUTRICIONAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1177.pdf,output/df_tjdft/pdfs/1177.pdf,sucesso
1178,BORTEZOMIBE / AMILOIDOSE AL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1178.pdf,output/df_tjdft/pdfs/1178.pdf,sucesso
1180,ACALABRUTINIBE / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1180.pdf,output/df_tjdft/pdfs/1180.pdf,sucesso
1181,OCTEOTRIDA LAR (SOMATOSTATINA) /NEOPLASIA MALIGNA NEUROENDÓCRINA METASTÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1181.pdf,output/df_tjdft/pdfs/1181.pdf,sucesso
1182,OXIGENOTERAPIA HIPERBÁRICA / DEISCÊNCIA DE FERIDA CIRÚRGICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1182.pdf,output/df_tjdft/pdfs/1182.pdf,sucesso
1183,NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1183.pdf,output/df_tjdft/pdfs/1183.pdf,sucesso
1184,DEMANDA RITUXIMABE / LINFOMA DE ZONA MARGINAL ESPLÊNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1184.pdf,output/df_tjdft/pdfs/1184.pdf,sucesso
1185,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1185.pdf,output/df_tjdft/pdfs/1185.pdf,sucesso
1186,TIPIRACILA E TRIFLURIDINA (LONSURF) / CÂNCER COLORRETAL METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1186.pdf,output/df_tjdft/pdfs/1186.pdf,sucesso
1187,DOCETAXEL / CÂNCER DE PRÓSTATA METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1187.pdf,output/df_tjdft/pdfs/1187.pdf,sucesso
1188,SECUQUINUMABE / NEURITE E ERITEMA HANSÊNICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1188.pdf,output/df_tjdft/pdfs/1188.pdf,sucesso
1189,DUPILUMABE / DERMATITE ATÓPICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1189.pdf,output/df_tjdft/pdfs/1189.pdf,sucesso
1191,MICOFENOLATO DE MOFETILA / LÚPUS ERITEMATOSO SISTÊMICO (NEFRITE LÚPICA PROLIFERATIVA),https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1191.pdf,output/df_tjdft/pdfs/1191.pdf,sucesso
1192,PIRFENIDONA OU NINTEDANIBE / FIBROSE PULMONAR IDIOPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1192.pdf,output/df_tjdft/pdfs/1192.pdf,sucesso
1193,ENZALUTAMIDA/ CÂNCER DE PRÓSTATA METASTÁTICO RESISTENTE À CASTRAÇÃO E COM PROGRESSÃO DE DOENÇA APÓS USO DE ABIRATERONA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1193.pdf,output/df_tjdft/pdfs/1193.pdf,sucesso
1194,NINTEDANIBE OU PIRFENIDONA / FIBROSE PULMONAR IDIOPÁTICA COM CVF DE 68%,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1194.pdf,output/df_tjdft/pdfs/1194.pdf,sucesso
1195,RIFAXIMINA / ENCEFALOPATIA HEPÁTICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1195.pdf,output/df_tjdft/pdfs/1195.pdf,sucesso
1196,SOMATOTROPINA / BAIXA ESTATURA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1196.pdf,output/df_tjdft/pdfs/1196.pdf,sucesso
1197,OCRELIZUMABE / ESCLEROSE MÚLTIPLA REMITENTE-RECORRENTE,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1197.pdf,output/df_tjdft/pdfs/1197.pdf,sucesso
1198,VÍDEO ELETROENCEFALOGRAMA/EPILEPSIA FOCAL,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1198.pdf,output/df_tjdft/pdfs/1198.pdf,sucesso
1199,AMBRISENTANA / HIPERTENSÃO ARTERIAL PULMONAR ASSOCIADA À DOENÇA HEPÁTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1199.pdf,output/df_tjdft/pdfs/1199.pdf,sucesso
1200,CETUXIMABE / ADENOCARCINOMA DE CÓLON METASTÁTICO,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1200.pdf,output/df_tjdft/pdfs/1200.pdf,sucesso
1201,OMALIZUMABE / URTICÁRIA CRÔNICA ESPONTÂNEA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1201.pdf,output/df_tjdft/pdfs/1201.pdf,sucesso
1203,DULOXETINA E PREGABALINA / FIBROMIALGIA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1203.pdf,output/df_tjdft/pdfs/1203.pdf,sucesso
1205,ACALABRUTINIBE / LEUCEMIA LINFOCÍTICA CRÔNICA,https://www.tjdft.jus.br/informacoes/notas-laudos-e-pareceres/natjus-df/1205.pdf,output/df_tjdft/pdfs/1205.pdf,sucesso
